tm,watts,visibility,dewPoint,humidity,temperature,pressure,cloudCover,windSpeed,precipIntensity,precipProbability
2016-02-29 11:00:00,1.4780181871355265,9.21,34.71,0.51,52.39,999.76,0.09,11.31,0.0088,0.47
2016-02-29 12:00:00,1.5598907845957606,8.62,38.14,0.63,50.11,1000.21,0.0,11.03,0.0092,0.49
2016-02-29 13:00:00,1.5040484064353803,9.7,40.14,0.74,48.04,1001.61,0.65,8.03,0.0144,0.56
2016-02-29 14:00:00,1.283767253901023,9.96,41.2,0.76,48.55,1002.0,0.31,7.57,0.0023,0.06
2016-02-29 15:00:00,1.2520280287538015,10.0,38.81,0.66,49.7,1003.18,0.31,12.19,0.0016,0.03
2016-02-29 16:00:00,1.4204484746533625,10.0,34.96,0.58,49.29,1004.08,0.15,13.36,0.0,0.0
2016-02-29 17:00:00,1.4589764108191523,10.0,31.39,0.53,47.43,1005.4,0.1,11.94,0.0,0.0
2016-02-29 18:00:00,1.5822275706650588,10.0,28.11,0.54,43.46,1007.14,0.07,7.58,0.0,0.0
2016-02-29 19:00:00,1.805127865497222,10.0,27.3,0.6,40.15,1008.11,0.02,3.93,0.0,0.0
2016-02-29 20:00:00,1.8780676535118421,10.0,27.39,0.7,36.24,1008.27,0.04,3.9,0.0,0.0
2016-02-29 21:00:00,1.7475308503932745,10.0,27.43,0.74,34.86,1008.52,0.1,6.05,0.0,0.0
2016-02-29 22:00:00,1.7599737402535094,10.0,27.4,0.73,35.14,1009.27,0.13,2.49,0.0,0.0
2016-02-29 23:00:00,1.595467249024707,10.0,28.02,0.66,38.22,1009.45,0.14,7.5,0.0,0.0
2016-03-01 00:00:00,1.6376296515555557,10.0,26.9,0.54,42.43,1009.91,0.09,9.52,0.0,0.0
2016-03-01 01:00:00,1.519310177877632,10.0,25.54,0.5,42.74,1011.68,0.31,13.79,0.0,0.0
2016-03-01 02:00:00,1.4559323781701752,10.0,22.67,0.51,39.36,1013.51,0.19,17.46,0.0,0.0
2016-03-01 03:00:00,1.5069128679406434,10.0,18.33,0.5,35.08,1014.74,0.04,13.42,0.0,0.0
2016-03-01 04:00:00,1.5541275804133037,10.0,14.03,0.46,32.22,1016.35,0.02,13.46,0.0,0.0
2016-03-01 05:00:00,1.5784626949324554,10.0,9.33,0.42,29.83,1018.0,0.0,11.85,0.0,0.0
2016-03-01 06:00:00,1.7740053094646193,10.0,7.27,0.42,27.49,1019.45,0.0,9.85,0.0,0.0
2016-03-01 07:00:00,2.1086970345989755,10.0,5.93,0.41,26.15,1020.18,0.03,10.04,0.0,0.0
2016-03-01 08:00:00,2.345395860132017,10.0,4.67,0.37,27.6,1021.48,0.0,9.45,0.0,0.0
2016-03-01 09:00:00,2.222006052629678,10.0,4.51,0.35,28.82,1022.41,0.0,8.86,0.0,0.0
2016-03-01 10:00:00,1.8038061184172522,10.0,3.67,0.32,30.28,1023.11,0.0,6.59,0.0,0.0
2016-03-01 11:00:00,1.8864549366461985,10.0,2.77,0.29,31.62,1023.0,0.0,5.82,0.0,0.0
2016-03-01 12:00:00,1.8187671661786542,10.0,3.83,0.27,34.33,1021.92,0.02,3.41,0.0,0.0
2016-03-01 13:00:00,1.7718539522371344,10.0,3.01,0.24,36.25,1020.59,0.04,1.29,0.0,0.0
2016-03-01 14:00:00,1.533881708089912,10.0,1.37,0.2,38.5,1019.97,0.13,3.63,0.0,0.0
2016-03-01 15:00:00,1.4902287061456143,10.0,3.25,0.21,40.17,1019.08,0.08,3.91,0.0,0.0
2016-03-01 16:00:00,1.5411120662758775,10.0,3.01,0.19,41.75,1018.52,0.06,4.65,0.0,0.0
2016-03-01 17:00:00,1.7498062256336266,10.0,5.32,0.22,41.63,1017.59,0.08,5.5,0.0,0.0
2016-03-01 18:00:00,1.8670728606222229,10.0,8.11,0.29,37.87,1016.82,0.03,4.57,0.0,0.0
2016-03-01 19:00:00,2.0988445077951754,10.0,12.28,0.39,34.98,1016.38,0.07,8.15,0.0,0.0
2016-03-01 20:00:00,2.0246886232997072,10.0,14.29,0.43,34.69,1015.35,0.23,7.4,0.0,0.0
2016-03-01 21:00:00,1.9885911086704677,10.0,17.62,0.47,36.13,1014.27,0.11,7.47,0.0,0.0
2016-03-01 22:00:00,1.9711610721236839,9.88,21.05,0.52,37.08,1012.45,0.31,7.7,0.0,0.0
2016-03-01 23:00:00,1.7629337621856727,9.22,25.51,0.63,36.99,1011.1,0.14,6.67,0.0045,0.18
2016-03-02 00:00:00,1.616799593081141,7.86,30.14,0.79,36.08,1009.04,0.31,5.08,0.0411,0.7
2016-03-02 01:00:00,1.4916667495127194,9.1,33.24,0.87,36.67,1006.83,1.0,4.54,0.0331,0.67
2016-03-02 02:00:00,1.451257475637866,7.71,34.58,0.9,37.25,1004.56,,3.02,0.0164,0.58
2016-03-02 03:00:00,1.493029264132164,6.07,36.13,0.92,38.13,1002.21,,1.42,0.031,0.67
2016-03-02 04:00:00,1.4476939571112568,4.92,37.23,0.93,38.96,999.69,,1.25,0.0343,0.68
2016-03-02 05:00:00,1.478692370855555,4.62,39.34,0.93,41.15,998.3,,4.51,0.0743,0.77
2016-03-02 06:00:00,1.6082217641342111,5.77,40.63,0.93,42.4,997.53,,5.3,0.0532,0.73
2016-03-02 07:00:00,1.9373505896697372,5.04,40.83,0.91,43.31,998.15,1.0,7.76,0.0675,0.76
2016-03-02 08:00:00,2.168765752923245,7.5,39.67,0.88,43.05,998.53,,7.84,0.038,0.69
2016-03-02 09:00:00,2.104931064814767,9.52,34.72,0.81,40.03,1000.22,0.31,11.97,0.0079,0.4
2016-03-02 10:00:00,1.9104745394745615,8.76,29.87,0.75,37.09,1002.06,0.31,18.27,0.0,0.0
2016-03-02 11:00:00,1.8681735282637426,9.42,25.25,0.65,35.79,1003.66,0.31,18.37,0.0018,0.04
2016-03-02 12:00:00,1.9311593689115503,10.0,20.6,0.55,35.34,1004.49,0.25,21.46,0.0,0.0
2016-03-02 13:00:00,1.8118983942577473,10.0,15.76,0.47,33.85,1004.2,0.14,18.89,0.0,0.0
2016-03-02 14:00:00,1.6293593469824568,10.0,14.02,0.45,33.08,1004.82,0.14,17.64,0.0,0.0
2016-03-02 15:00:00,1.6444026876280695,10.0,13.26,0.44,32.74,1006.02,0.13,18.52,0.0,0.0
2016-03-02 16:00:00,1.7763368518564333,10.0,12.51,0.44,31.69,1007.31,0.14,18.84,0.0,0.0
2016-03-02 17:00:00,2.0830309795355255,10.0,11.7,0.47,29.35,1009.47,0.18,19.39,0.0,0.0
2016-03-02 18:00:00,2.1970819200761706,10.0,11.07,0.51,26.69,1011.07,0.1,18.65,0.0,0.0
2016-03-02 19:00:00,2.230105238789473,10.0,10.45,0.52,25.5,1012.55,0.03,14.22,0.0,0.0
2016-03-02 20:00:00,2.4352826632603803,10.0,9.61,0.53,24.32,1013.58,0.06,12.47,0.0,0.0
2016-03-02 21:00:00,2.4030419322558476,10.0,7.93,0.51,23.36,1015.01,0.04,15.86,0.0,0.0
2016-03-02 22:00:00,2.2618120224157905,10.0,6.89,0.51,22.41,1016.18,0.07,12.78,0.0,0.0
2016-03-02 23:00:00,2.26131972953348,10.0,6.0,0.5,21.82,1016.91,0.05,13.38,0.0,0.0
2016-03-03 00:00:00,2.223082933723538,10.0,5.95,0.51,20.99,1017.5,0.04,12.27,0.0,0.0
2016-03-03 01:00:00,2.0123665594536555,10.0,5.88,0.53,20.46,1018.29,0.03,11.17,0.0,0.0
2016-03-03 02:00:00,2.0169330092597946,10.0,6.38,0.55,19.71,1018.77,0.08,8.35,0.0,0.0
2016-03-03 03:00:00,1.9344226218387421,10.0,6.67,0.57,19.26,1018.46,0.06,7.28,0.0,0.0
2016-03-03 04:00:00,2.0238203265140347,10.0,6.53,0.57,19.23,1019.37,0.11,9.23,0.0,0.0
2016-03-03 05:00:00,2.0555587158853794,9.79,6.21,0.56,19.1,1020.23,0.09,11.38,0.0,0.0
2016-03-03 06:00:00,2.2070398586742677,9.78,5.46,0.57,18.19,1021.14,0.04,8.8,0.0,0.0
2016-03-03 07:00:00,2.587702624264913,10.0,5.6,0.57,18.21,1022.08,0.06,10.0,0.0,0.0
2016-03-03 08:00:00,2.663366698343274,10.0,4.21,0.49,20.18,1022.89,0.09,12.73,0.0,0.0
2016-03-03 09:00:00,2.547919446883771,10.0,3.6,0.45,21.72,1023.69,0.08,11.45,0.0,0.0
2016-03-03 10:00:00,2.3836368177369884,10.0,3.03,0.41,23.4,1023.65,0.08,10.97,0.0,0.0
2016-03-03 11:00:00,2.3902266885950296,10.0,2.72,0.38,24.94,1023.6,0.03,8.96,0.0,0.0
2016-03-03 12:00:00,2.1313729751491226,10.0,1.94,0.33,26.88,1023.35,0.02,7.43,0.0,0.0
2016-03-03 13:00:00,2.0475879507821637,10.0,1.58,0.31,28.52,1022.84,0.02,9.29,0.0,0.0
2016-03-03 14:00:00,1.8165607090606728,10.0,0.42,0.28,29.86,1022.34,0.0,7.9,0.0,0.0
2016-03-03 15:00:00,1.6975542543826017,10.0,-0.69,0.25,30.57,1022.46,0.05,7.53,0.0,0.0
2016-03-03 16:00:00,2.006990073093127,10.0,-2.34,0.23,30.6,1022.75,0.06,8.0,0.0,0.0
2016-03-03 17:00:00,2.0846163474653507,10.0,-2.0,0.25,29.46,1022.97,0.05,7.02,0.0,0.0
2016-03-03 18:00:00,2.282968676905702,10.0,-0.67,0.29,27.34,1023.24,0.07,4.48,0.0,0.0
2016-03-03 19:00:00,2.3768341057442974,10.0,3.3,0.38,25.51,1023.62,0.06,4.91,0.0,0.0
2016-03-03 20:00:00,2.297226442497222,10.0,3.8,0.41,24.31,1024.29,0.01,2.64,0.0,0.0
2016-03-03 21:00:00,2.4759573245609645,10.0,5.56,0.45,23.95,1024.56,0.0,2.29,0.0,0.0
2016-03-03 22:00:00,2.267796218326462,10.0,7.57,0.52,22.67,1024.42,0.02,2.87,0.0,0.0
2016-03-03 23:00:00,2.0251857261220763,10.0,7.51,0.53,21.99,1024.52,0.02,2.3,0.0,0.0
2016-03-04 00:00:00,1.976492263637281,10.0,9.14,0.59,21.09,1024.64,0.06,1.84,0.0,0.0
2016-03-04 01:00:00,1.8284692714454682,10.0,9.43,0.58,21.78,1024.08,0.11,4.04,0.0,0.0
2016-03-04 02:00:00,1.8972078265149128,10.0,9.2,0.58,21.54,1023.39,0.22,4.6,0.0,0.0
2016-03-04 03:00:00,1.8679345151124274,10.0,8.27,0.56,21.63,1022.61,0.09,3.39,0.0,0.0
2016-03-04 04:00:00,1.9270814741733917,9.73,8.89,0.57,21.58,1022.74,0.0,4.6,0.0,0.0
2016-03-04 05:00:00,1.8603262743685667,9.34,9.11,0.58,21.74,1022.85,0.23,3.74,0.0,0.0
2016-03-04 06:00:00,2.0672859576057014,9.41,9.19,0.58,21.63,1023.01,0.0,4.0,0.0,0.0
2016-03-04 07:00:00,2.2928163084776316,9.49,9.31,0.58,21.97,1023.21,0.41,5.35,0.0,0.0
2016-03-04 08:00:00,2.5513428045827475,9.73,9.5,0.54,23.65,1023.55,0.0,5.26,0.0,0.0
2016-03-04 09:00:00,2.587809074070759,4.61,14.03,0.64,24.26,1023.77,0.31,5.19,0.0,0.0
2016-03-04 10:00:00,2.3389443567214925,5.27,16.66,0.69,25.29,1023.51,0.2,6.94,0.0,0.0
2016-03-04 11:00:00,2.1981670419095027,7.78,18.39,0.68,27.41,1022.68,0.25,5.74,0.0,0.0
2016-03-04 12:00:00,2.167912926420175,9.5,18.66,0.65,29.06,1021.86,0.15,7.62,0.0011,0.01
2016-03-04 13:00:00,2.0371984502938596,9.1,18.51,0.59,31.05,1020.96,0.24,8.76,0.0,0.0
2016-03-04 14:00:00,1.9744036963944442,9.46,18.46,0.57,32.06,1020.14,0.24,9.5,0.0,0.0
2016-03-04 15:00:00,1.8884429848957605,9.37,18.67,0.57,32.1,1019.38,0.11,9.96,0.0,0.0
2016-03-04 16:00:00,1.961607860619883,9.81,18.38,0.58,31.55,1018.97,0.31,10.94,0.0,0.0
2016-03-04 17:00:00,2.1407628459995602,9.97,18.65,0.6,30.84,1018.81,0.31,11.55,0.0,0.0
2016-03-04 18:00:00,2.172665772413889,10.0,18.98,0.63,29.98,1019.07,0.31,11.36,0.0,0.0
2016-03-04 19:00:00,2.3313604117912283,10.0,19.34,0.66,29.26,1018.86,0.45,11.43,0.0,0.0
2016-03-04 20:00:00,2.450424290932165,9.84,19.42,0.69,28.4,1018.91,0.23,11.25,0.0,0.0
2016-03-04 21:00:00,2.239936959065205,8.92,19.27,0.7,27.91,1018.91,0.16,9.97,0.0,0.0
2016-03-04 22:00:00,2.2032586452188596,8.73,19.5,0.7,27.83,1019.08,,9.56,0.0,0.0
2016-03-04 23:00:00,1.9952404507809947,9.6,19.15,0.72,26.97,1019.35,,8.91,0.0,0.0
2016-03-05 00:00:00,1.8568750316763156,9.97,18.38,0.71,26.44,1019.4,0.11,7.14,0.0,0.0
2016-03-05 01:00:00,1.8383996905460531,10.0,17.22,0.68,26.22,1019.81,0.26,8.39,0.0,0.0
2016-03-05 02:00:00,1.810011844548246,10.0,14.58,0.64,25.09,1019.86,0.17,9.33,0.0,0.0
2016-03-05 03:00:00,1.815878662281286,10.0,13.44,0.66,23.25,1019.64,0.06,6.92,0.0,0.0
2016-03-05 04:00:00,1.8784719736796782,10.0,12.41,0.66,21.97,1019.88,0.02,7.44,0.0,0.0
2016-03-05 05:00:00,1.898103372315644,10.0,10.8,0.64,20.88,1020.51,0.02,7.59,0.0,0.0
2016-03-05 06:00:00,2.0192352339190056,10.0,8.87,0.61,19.98,1021.05,0.0,7.13,0.0,0.0
2016-03-05 07:00:00,2.1904791325478077,10.0,7.69,0.57,20.33,1021.58,0.0,6.71,0.0,0.0
2016-03-05 08:00:00,2.2511667909347945,10.0,6.08,0.47,23.08,1022.57,0.02,8.58,0.0,0.0
2016-03-05 09:00:00,2.4540498440491216,10.0,4.84,0.4,25.78,1022.84,0.02,9.25,0.0,0.0
2016-03-05 10:00:00,2.2734849683276313,10.0,3.76,0.35,27.77,1022.67,0.02,9.29,0.0,0.0
2016-03-05 11:00:00,2.217674678362718,10.0,3.78,0.32,29.83,1022.48,0.02,6.41,0.0,0.0
2016-03-05 12:00:00,2.141846235379532,10.0,3.3,0.3,31.15,1022.1,0.0,5.52,0.0,0.0
2016-03-05 13:00:00,2.104931810435819,10.0,3.49,0.28,32.87,1021.24,0.09,3.73,0.0,0.0
2016-03-05 14:00:00,1.9866768957067242,10.0,2.61,0.26,34.1,1020.65,0.13,5.7,0.0,0.0
2016-03-05 15:00:00,1.806658888894883,10.0,2.01,0.24,34.62,1020.69,0.04,5.53,0.0,0.0
2016-03-05 16:00:00,1.78410588693962,10.0,1.99,0.25,34.41,1020.8,0.2,4.64,0.0,0.0
2016-03-05 17:00:00,2.0414309259230996,10.0,2.23,0.26,33.74,1020.9,0.31,2.32,0.0,0.0
2016-03-05 18:00:00,2.048741301169737,10.0,3.67,0.29,32.16,1021.31,0.17,2.67,0.0,0.0
2016-03-05 19:00:00,2.2854782358628647,10.0,7.66,0.38,29.85,1021.99,0.27,3.56,0.0,0.0
2016-03-05 20:00:00,2.179378135964619,10.0,8.56,0.43,28.19,1022.35,0.21,3.05,0.0,0.0
2016-03-05 21:00:00,2.151860255841375,10.0,10.37,0.49,27.13,1022.61,0.25,2.69,0.0,0.0
2016-03-05 22:00:00,2.063679678361989,10.0,11.27,0.52,26.37,1022.75,0.16,3.84,0.0,0.0
2016-03-05 23:00:00,1.9294563133524856,10.0,12.65,0.55,26.48,1022.83,0.12,1.61,0.0,0.0
2016-03-06 00:00:00,1.881132877680263,9.96,13.07,0.56,26.5,1022.93,,2.11,0.0,0.0
2016-03-06 01:00:00,1.7568205726125732,10.0,12.93,0.56,26.67,1023.39,1.0,1.97,0.0,0.0
2016-03-06 02:00:00,1.7432734819630114,9.87,14.19,0.62,25.5,1023.59,0.31,1.58,0.0,0.0
2016-03-06 03:00:00,1.7212530653061398,10.0,13.05,0.6,25.1,1023.52,0.0,1.33,0.0,0.0
2016-03-06 04:00:00,1.7405784186140354,10.0,12.78,0.63,23.65,1023.78,0.07,1.16,0.0,0.0
2016-03-06 05:00:00,1.8023136013660823,10.0,13.3,0.67,22.69,1024.27,0.24,3.16,0.0,0.0
2016-03-06 06:00:00,1.9287346393776321,10.0,14.02,0.69,22.55,1024.84,0.21,3.73,0.0,0.0
2016-03-06 07:00:00,1.9649930409328942,10.0,13.91,0.69,22.36,1025.26,0.26,3.58,0.0,0.0
2016-03-06 08:00:00,2.2458743079899124,10.0,13.07,0.54,27.47,1025.63,0.05,6.19,0.0,0.0
2016-03-06 09:00:00,2.2823578752464915,10.0,10.21,0.4,31.47,1025.88,0.03,4.75,0.0,0.0
2016-03-06 10:00:00,2.134049651555849,10.0,7.96,0.33,33.92,1026.04,0.02,6.22,0.0,0.0
2016-03-06 11:00:00,2.1653077655935675,10.0,7.53,0.3,35.83,1025.84,0.02,5.03,0.0,0.0
2016-03-06 12:00:00,1.9766721710535093,10.0,7.76,0.29,37.44,1025.61,0.02,4.3,0.0,0.0
2016-03-06 13:00:00,1.8392278021454684,10.0,7.95,0.27,38.98,1025.03,0.02,3.01,0.0,0.0
2016-03-06 14:00:00,1.581553262667105,10.0,7.96,0.26,40.03,1024.35,0.04,4.22,0.0,0.0
2016-03-06 15:00:00,1.542122436648977,10.0,7.49,0.25,40.94,1024.26,0.04,2.42,0.0,0.0
2016-03-06 16:00:00,1.4919564498027784,10.0,7.55,0.24,41.17,1024.12,0.01,1.47,0.0,0.0
2016-03-06 17:00:00,1.6398229337266093,10.0,7.66,0.25,40.48,1024.21,0.0,1.83,0.0,0.0
2016-03-06 18:00:00,2.0166798075039476,10.0,10.61,0.35,35.26,1024.55,0.02,3.11,0.0,0.0
2016-03-06 19:00:00,2.1653276559492687,10.0,13.35,0.48,30.87,1025.14,0.02,3.97,0.0,0.0
2016-03-06 20:00:00,2.2001180141314327,10.0,14.77,0.56,28.57,1025.41,0.02,1.58,0.0,0.0
2016-03-06 21:00:00,2.131706172026902,10.0,14.84,0.6,26.72,1025.48,0.0,3.04,0.0,0.0
2016-03-06 22:00:00,2.0616941983463453,10.0,15.03,0.65,24.99,1025.34,0.0,3.12,0.0,0.0
2016-03-06 23:00:00,1.8904270882067258,10.0,15.1,0.68,24.28,1025.39,0.0,3.02,0.0,0.0
2016-03-07 00:00:00,1.9892729191076028,9.9,15.46,0.71,23.38,1025.26,0.0,1.68,0.0,0.0
2016-03-07 01:00:00,1.8264730214442981,9.95,15.4,0.73,22.85,1025.08,0.03,3.22,0.0,0.0
2016-03-07 02:00:00,1.7728063255346485,9.95,15.56,0.73,22.86,1024.77,0.04,2.67,0.0,0.0
2016-03-07 03:00:00,1.840711844536111,9.9,16.04,0.76,22.58,1024.05,0.11,3.62,0.0,0.0
2016-03-07 04:00:00,1.8601929580864036,9.95,16.19,0.75,22.88,1023.56,0.08,3.29,0.0,0.0
2016-03-07 05:00:00,1.9177838474659357,10.0,16.88,0.75,23.65,1023.75,0.0,3.39,0.0,0.0
2016-03-07 06:00:00,1.9971603825529236,10.0,17.75,0.76,24.05,1024.14,0.01,1.47,0.0,0.0
2016-03-07 07:00:00,2.527356610625292,9.91,20.17,0.74,27.4,1023.72,0.11,6.32,0.0,0.0
2016-03-07 08:00:00,2.646883267545761,9.8,22.54,0.64,33.42,1023.08,0.18,8.92,0.0,0.0
2016-03-07 09:00:00,2.3518755238796776,9.8,23.43,0.6,35.98,1022.2,0.15,11.45,0.0,0.0
2016-03-07 10:00:00,2.156835626214036,9.69,24.56,0.55,39.19,1020.85,0.04,13.47,0.0,0.0
2016-03-07 11:00:00,2.0001055921048243,9.39,26.02,0.52,42.53,1019.07,0.14,14.05,0.0,0.0
2016-03-07 12:00:00,1.8808970248536554,9.65,27.27,0.47,46.17,1017.73,0.11,17.14,0.0,0.0
2016-03-07 13:00:00,1.6503357846027782,9.62,27.98,0.44,48.83,1016.47,0.12,15.51,0.0,0.0
2016-03-07 14:00:00,1.4749347977502927,9.81,28.52,0.43,50.04,1014.86,0.11,11.43,0.0,0.0
2016-03-07 15:00:00,1.5918677777752928,9.82,28.73,0.44,49.92,1015.14,0.31,9.5,0.0,0.0
2016-03-07 16:00:00,1.5823836988279232,9.88,29.39,0.45,49.59,1014.98,0.31,5.62,0.0,0.0
2016-03-07 17:00:00,1.551921922508187,9.88,29.91,0.48,48.56,1015.32,,4.42,0.0,0.0
2016-03-07 18:00:00,1.6903090277703214,9.91,30.36,0.53,46.34,1015.92,,2.27,0.0,0.0
2016-03-07 19:00:00,1.6932334234902047,10.0,30.52,0.57,44.64,1016.59,0.72,3.16,0.0,0.0
2016-03-07 20:00:00,1.7424404288475144,10.0,31.39,0.63,43.25,1017.19,0.31,2.45,0.0,0.0
2016-03-07 21:00:00,1.7259164035083336,9.95,31.33,0.66,41.69,1017.81,0.08,3.17,0.0,0.0
2016-03-07 22:00:00,1.6885939473717837,9.75,31.38,0.7,40.27,1018.2,0.1,2.4,0.0,0.0
2016-03-07 23:00:00,1.680315833334794,9.37,31.25,0.74,38.83,1018.34,0.0,2.76,0.0,0.0
2016-03-08 00:00:00,1.4984255409413745,9.55,30.71,0.75,37.82,1018.4,0.22,1.23,0.0,0.0
2016-03-08 01:00:00,1.3501059965888895,9.54,30.18,0.8,35.62,1018.53,0.27,1.33,0.0,0.0
2016-03-08 02:00:00,1.381134956142252,9.47,28.94,0.83,33.41,1018.85,0.13,2.16,0.0,0.0
2016-03-08 03:00:00,1.3915606408336247,9.07,28.7,0.85,32.82,1018.92,0.19,2.03,0.0,0.0
2016-03-08 04:00:00,1.4446343762187148,8.88,28.89,0.85,32.84,1019.34,0.04,3.05,0.0,0.0
2016-03-08 05:00:00,1.4937673830410825,8.36,27.9,0.85,31.81,1020.05,0.13,2.69,0.0,0.0
2016-03-08 06:00:00,1.6979094371299717,7.35,27.09,0.87,30.47,1020.44,0.02,3.2,0.0,0.0
2016-03-08 07:00:00,1.9997253849897652,7.74,27.98,0.86,31.59,1020.98,0.02,3.65,0.0,0.0
2016-03-08 08:00:00,2.1333978240738314,8.94,30.95,0.77,37.45,1021.46,0.0,5.31,0.0,0.0
2016-03-08 09:00:00,1.8449613620856713,9.77,32.13,0.65,43.16,1021.62,0.02,3.52,0.0,0.0
2016-03-08 10:00:00,1.7009565984347952,9.91,32.82,0.57,47.37,1021.45,0.08,2.13,0.0,0.0
2016-03-08 11:00:00,1.5749459819684208,9.96,33.64,0.52,50.51,1021.43,0.12,0.12,0.0,0.0
2016-03-08 12:00:00,1.5721731310959073,10.0,34.15,0.48,53.29,1021.04,0.21,3.83,0.0113,0.52
2016-03-08 13:00:00,1.415716764133626,9.95,34.84,0.46,55.28,1020.24,0.16,2.32,0.0113,0.52
2016-03-08 14:00:00,1.1668862621856724,10.0,35.17,0.42,57.92,1019.53,0.07,1.02,0.0,0.0
2016-03-08 15:00:00,1.1296150194947372,10.0,36.22,0.42,59.19,1019.34,0.08,3.01,0.0,0.0
2016-03-08 16:00:00,1.1098707894723687,10.0,36.01,0.42,58.92,1019.1,0.07,4.02,0.0,0.0
2016-03-08 17:00:00,1.2538429897679826,9.83,36.23,0.45,57.23,1019.33,0.13,3.88,0.0,0.0
2016-03-08 18:00:00,1.3198543932741227,10.0,36.13,0.54,52.46,1019.71,0.0,4.99,0.0,0.0
2016-03-08 19:00:00,1.3192751730064318,10.0,35.71,0.6,48.93,1020.45,0.28,6.13,0.0,0.0
2016-03-08 20:00:00,1.3862236866454674,10.0,35.54,0.63,47.6,1020.9,0.11,6.77,0.0,0.0
2016-03-08 21:00:00,1.3901918274862577,10.0,35.51,0.66,46.08,1020.97,0.17,8.26,0.0,0.0
2016-03-08 22:00:00,1.2996996710561406,10.0,34.83,0.68,44.86,1020.8,0.08,6.3,0.0,0.0
2016-03-08 23:00:00,1.202113194449269,10.0,34.68,0.71,43.27,1020.57,0.07,6.03,0.0,0.0
2016-03-09 00:00:00,1.1656993542843566,9.95,34.09,0.74,41.77,1020.23,0.08,5.98,0.0,0.0
2016-03-09 01:00:00,0.9888038109124273,9.79,34.19,0.76,41.01,1020.1,0.09,5.47,0.0,0.0
2016-03-09 02:00:00,1.0629490472684215,9.83,34.67,0.77,41.16,1020.09,0.17,4.32,0.0,0.0
2016-03-09 03:00:00,1.0246280336228075,9.65,34.49,0.78,40.76,1019.95,0.18,5.92,0.0,0.0
2016-03-09 04:00:00,1.0591194639339183,9.41,35.5,0.79,41.5,1020.09,0.03,5.48,0.0,0.0
2016-03-09 05:00:00,1.1181062694935675,8.98,36.28,0.81,41.65,1019.79,0.11,4.47,0.0,0.0
2016-03-09 06:00:00,1.263914566270176,8.27,35.98,0.84,40.32,1019.67,0.14,6.19,0.0,0.0
2016-03-09 07:00:00,1.6055652168564318,6.64,35.74,0.86,39.46,1019.92,0.1,2.81,0.0,0.0
2016-03-09 08:00:00,1.865915901561111,8.32,39.48,0.77,46.35,1019.59,0.07,7.26,0.0,0.0
2016-03-09 09:00:00,1.7528576876219295,9.57,40.17,0.65,51.67,1018.85,0.02,6.34,0.0,0.0
2016-03-09 10:00:00,1.422310441034357,9.87,40.96,0.52,58.37,1018.46,0.02,6.77,0.0,0.0
2016-03-09 11:00:00,1.1533688913289475,10.0,41.5,0.43,64.82,1017.52,0.0,7.66,0.0104,0.51
2016-03-09 12:00:00,1.0011737426902052,10.0,41.49,0.35,70.35,1016.52,0.02,8.78,0.0,0.0
2016-03-09 13:00:00,0.8269717446381577,10.0,41.29,0.31,74.01,1015.3,0.02,10.15,0.0,0.0
2016-03-09 14:00:00,0.6409812402480991,10.0,39.94,0.27,76.3,1014.71,0.0,10.19,0.0,0.0
2016-03-09 15:00:00,0.6875567714418128,10.0,38.38,0.25,77.31,1014.15,0.0,12.44,0.0,0.0
2016-03-09 16:00:00,0.6012425121782162,10.0,37.91,0.25,76.57,1013.14,0.02,11.19,0.0,0.0
2016-03-09 17:00:00,0.8309182456097953,10.0,37.24,0.25,75.07,1013.04,0.02,11.22,0.0,0.0
2016-03-09 18:00:00,0.911814120373977,10.0,38.11,0.32,68.9,1013.23,0.01,9.02,0.0,0.0
2016-03-09 19:00:00,1.1127654117957608,10.0,38.88,0.39,64.18,1013.3,0.09,10.12,0.0,0.0
2016-03-09 20:00:00,1.0297511695960524,10.0,38.36,0.39,63.89,1013.11,0.06,9.09,0.0,0.0
2016-03-09 21:00:00,0.9964248026260234,10.0,38.61,0.39,63.74,1013.07,0.02,8.29,0.0,0.0
2016-03-09 22:00:00,1.0224304897684202,10.0,39.47,0.43,62.19,1013.24,0.07,7.45,0.0,0.0
2016-03-09 23:00:00,0.7784586720235379,10.0,39.81,0.45,61.05,1013.51,0.11,5.38,0.0,0.0
2016-03-10 00:00:00,0.7209044517530706,10.0,40.18,0.47,60.23,1013.31,0.11,4.35,0.0,0.0
2016-03-10 01:00:00,0.6290795955152048,10.0,41.35,0.54,58.09,1013.7,0.07,5.19,0.0,0.0
2016-03-10 02:00:00,0.637262244151316,10.0,42.26,0.58,56.66,1013.63,0.08,6.3,0.0,0.0
2016-03-10 03:00:00,0.645212916671345,10.0,42.51,0.59,56.55,1013.82,0.11,5.17,0.0,0.0
2016-03-10 04:00:00,0.7124802290435672,10.0,43.94,0.63,56.35,1013.77,0.31,3.03,0.0,0.0
2016-03-10 05:00:00,0.712534466376462,10.0,43.77,0.63,56.01,1014.05,0.14,3.19,0.0,0.0
2016-03-10 06:00:00,0.9313571564266078,10.0,44.3,0.66,55.38,1014.47,0.12,4.2,0.0,0.0
2016-03-10 07:00:00,1.1724420053587723,9.91,45.85,0.69,56.03,1014.84,0.48,3.21,0.0,0.0
