tm,watts,temperature,cool_dd,heat_dd,dewPoint,pressure,humidity,windSpeed
2015-03-22 21:00:00,2.5487426803179822,19.66,0.0,45.34,-1.7,1021.22,0.38,12.65
2015-03-22 22:00:00,2.524573079927632,18.53,0.0,46.47,-1.95,1021.64,0.4,10.52
2015-03-22 23:00:00,2.7883780433333327,17.52,0.0,47.480000000000004,-1.07,1021.59,0.43,9.36
2015-03-23 00:00:00,2.4118316227960532,16.9,0.0,48.1,0.17,1021.52,0.47,8.71
2015-03-23 01:00:00,2.3417450341030706,16.2,0.0,48.8,0.85,1021.49,0.5,6.72
2015-03-23 02:00:00,2.220872231967105,16.03,0.0,48.97,1.38,1021.58,0.52,10.07
2015-03-23 03:00:00,2.2529442446425443,16.03,0.0,48.97,1.24,1021.49,0.51,8.49
2015-03-23 04:00:00,2.2670398269999987,15.41,0.0,49.59,1.13,1021.57,0.52,9.5
2015-03-23 05:00:00,2.393171688609649,15.3,0.0,49.7,0.78,1021.69,0.52,8.38
2015-03-23 06:00:00,2.326587673032895,14.56,0.0,50.44,0.26,1021.92,0.52,8.01
2015-03-23 07:00:00,2.637142945881579,16.03,0.0,48.97,-0.58,1022.29,0.47,10.67
2015-03-23 08:00:00,2.7250244663596512,17.54,0.0,47.46,-1.36,1022.32,0.42,14.78
2015-03-23 09:00:00,2.569654848918861,19.23,0.0,45.769999999999996,-3.44,1022.64,0.36,15.27
2015-03-23 10:00:00,2.7707378971776326,20.94,0.0,44.06,-3.45,1022.8,0.33,15.78
2015-03-23 11:00:00,2.666722521960528,22.53,0.0,42.47,-3.6,1022.72,0.31,15.94
2015-03-23 12:00:00,2.654098888896929,24.33,0.0,40.67,-2.56,1022.54,0.3,14.42
2015-03-23 13:00:00,2.4062995784758763,26.03,0.0,38.97,-1.56,1022.29,0.29,13.51
2015-03-23 14:00:00,2.2021103971688603,27.15,0.0,37.85,0.25,1021.92,0.31,11.67
2015-03-23 15:00:00,2.163843952243421,28.36,0.0,36.64,1.38,1021.8,0.31,12.45
2015-03-23 16:00:00,2.0997847758048245,28.86,0.0,36.14,2.04,1021.92,0.31,12.73
2015-03-23 17:00:00,2.061366267057018,28.5,0.0,36.5,2.47,1022.46,0.32,12.15
2015-03-23 18:00:00,2.2219150219078947,27.05,0.0,37.95,2.63,1023.11,0.34,9.82
2015-03-23 19:00:00,2.4562152972719304,25.57,0.0,39.43,2.92,1023.87,0.37,6.44
2015-03-23 20:00:00,2.5826070857982453,24.07,0.0,40.93,3.04,1024.52,0.4,7.31
2015-03-23 21:00:00,2.6311666349758767,22.78,0.0,42.22,3.21,1025.03,0.42,6.09
2015-03-23 22:00:00,2.3461004190855266,22.27,0.0,42.730000000000004,2.89,1025.27,0.42,6.42
2015-03-23 23:00:00,2.3010792446447357,21.33,0.0,43.67,3.36,1025.4,0.45,7.85
2015-03-24 00:00:00,2.3081454410548243,20.22,0.0,44.78,3.68,1025.75,0.48,6.32
2015-03-24 01:00:00,2.161620596951754,19.08,0.0,45.92,3.97,1026.15,0.51,7.12
2015-03-24 02:00:00,2.194471096513157,18.2,0.0,46.8,4.03,1026.48,0.53,5.68
2015-03-24 03:00:00,2.1567227948135965,17.19,0.0,47.81,4.33,1026.76,0.56,3.3
2015-03-24 04:00:00,2.1296712061535086,15.99,0.0,49.01,4.28,1027.02,0.59,4.62
2015-03-24 05:00:00,2.2229897027214904,15.37,0.0,49.63,4.56,1027.28,0.62,4.04
2015-03-24 06:00:00,2.3072509332456144,14.31,0.0,50.69,4.22,1027.68,0.63,2.91
2015-03-24 07:00:00,2.545362997072369,16.62,0.0,48.379999999999995,5.82,1028.42,0.62,5.92
2015-03-24 08:00:00,2.7152348854605246,20.85,0.0,44.15,5.36,1028.6,0.5,5.48
2015-03-24 09:00:00,2.5151440667916667,24.42,0.0,40.58,6.42,1028.83,0.46,5.84
2015-03-24 10:00:00,2.429186359666668,27.8,0.0,37.2,7.5,1028.8,0.42,2.2
2015-03-24 11:00:00,2.291113594057017,30.36,0.0,34.64,8.3,1028.42,0.39,3.08
2015-03-24 12:00:00,2.1601529312916665,32.95,0.0,32.05,9.22,1027.81,0.36,1.31
2015-03-24 13:00:00,2.0542959527499995,35.06,0.0,29.939999999999998,9.94,1027.28,0.35,4.42
2015-03-24 14:00:00,1.8867275268114023,36.64,0.0,28.36,10.6,1026.81,0.33,1.84
2015-03-24 15:00:00,1.7862195686951758,37.87,0.0,27.130000000000003,11.7,1026.69,0.33,2.3
2015-03-24 16:00:00,1.6667320175438591,38.62,0.0,26.380000000000003,12.5,1026.62,0.34,1.24
2015-03-24 17:00:00,1.646394904973684,38.97,0.0,26.03,12.46,1026.94,0.33,2.92
2015-03-24 18:00:00,1.8174026437587725,35.83,0.0,29.17,14.14,1027.51,0.4,3.64
2015-03-24 19:00:00,1.982940833357456,31.37,0.0,33.629999999999995,15.56,1028.12,0.51,4.24
2015-03-24 20:00:00,2.0701947977631594,28.97,0.0,36.03,16.22,1028.72,0.58,4.59
2015-03-24 21:00:00,2.166966973697368,26.76,0.0,38.239999999999995,16.52,1028.87,0.65,1.29
2015-03-24 22:00:00,2.1173949829473693,25.4,0.0,39.6,16.46,1029.3,0.68,1.27
2015-03-24 23:00:00,1.9981292836381568,23.65,0.0,41.35,16.36,1029.65,0.73,1.46
2015-03-25 00:00:00,1.9874396930021925,22.37,0.0,42.629999999999995,15.79,1029.69,0.75,2.97
2015-03-25 01:00:00,1.918034739256579,21.44,0.0,43.56,15.68,1030.02,0.78,4.46
2015-03-25 02:00:00,1.9611886232828943,20.47,0.0,44.53,15.13,1030.16,0.79,1.97
2015-03-25 03:00:00,1.921103457594297,19.5,0.0,45.5,14.36,1030.26,0.8,2.69
2015-03-25 04:00:00,1.9112971686008784,18.53,0.0,46.47,13.83,1030.54,0.81,2.54
2015-03-25 05:00:00,2.1130871491030705,17.75,0.0,47.25,13.1,1030.79,0.82,1.72
2015-03-25 06:00:00,2.1361079361864053,17.09,0.0,47.91,12.53,1030.74,0.82,1.84
2015-03-25 07:00:00,2.4966611086864035,21.71,0.0,43.29,16.42,1030.7,0.8,0.74
2015-03-25 08:00:00,2.594309354291666,27.5,0.0,37.5,17.84,1030.73,0.67,1.17
2015-03-25 09:00:00,2.3929491471776307,33.26,0.0,31.740000000000002,17.49,1030.76,0.52,3.98
2015-03-25 10:00:00,2.16688602095614,38.53,0.0,26.47,16.55,1030.72,0.4,4.56
2015-03-25 11:00:00,2.0890743835372816,42.3,0.0,22.700000000000003,16.06,1029.71,0.34,6.12
2015-03-25 12:00:00,1.9793627802258769,44.33,0.0,20.67,16.0,1028.59,0.32,10.09
2015-03-25 13:00:00,1.8403106116030703,46.06,0.0,18.939999999999998,15.75,1027.63,0.29,11.29
2015-03-25 14:00:00,1.6139798464802633,46.98,0.0,18.020000000000003,15.77,1026.45,0.28,10.68
2015-03-25 15:00:00,1.5358362353684207,46.65,0.0,18.35,16.25,1025.66,0.29,13.77
2015-03-25 16:00:00,1.6376080019473689,44.87,0.0,20.130000000000003,16.66,1025.25,0.32,14.1
2015-03-25 17:00:00,1.8042576827653516,41.51,0.0,23.490000000000002,21.49,1025.2,0.44,13.8
2015-03-25 18:00:00,1.8947203752368436,37.64,0.0,27.36,26.5,1025.46,0.64,11.22
2015-03-25 19:00:00,2.0186715643289466,35.43,0.0,29.57,29.52,1024.85,0.79,7.79
2015-03-25 20:00:00,2.0657884502938595,34.78,0.0,30.22,30.78,1024.33,0.85,7.67
2015-03-25 21:00:00,1.9564495541052631,35.34,0.0,29.659999999999997,31.7,1023.39,0.86,7.81
2015-03-25 22:00:00,1.999708031203948,35.85,0.0,29.15,32.78,1022.72,0.88,7.58
2015-03-25 23:00:00,1.8499104093574552,36.21,0.0,28.79,33.67,1022.06,0.9,6.21
2015-03-26 00:00:00,1.6698691276864048,36.29,0.0,28.71,34.43,1020.83,0.93,6.26
2015-03-26 01:00:00,1.6010684576096492,36.73,0.0,28.270000000000003,34.83,1019.48,0.93,6.98
2015-03-26 02:00:00,1.5806381700745606,37.06,0.0,27.939999999999998,35.27,1018.25,0.93,5.2
2015-03-26 03:00:00,1.4879198221206138,36.97,0.0,28.03,35.5,1017.13,0.94,5.87
2015-03-26 04:00:00,1.455781842105263,36.59,0.0,28.409999999999997,35.54,1016.49,0.96,5.63
2015-03-26 05:00:00,1.5603228777017548,36.83,0.0,28.17,35.25,1016.07,0.94,3.78
2015-03-26 06:00:00,1.5910136354758777,37.0,0.0,28.0,35.74,1015.86,0.95,3.58
2015-03-26 07:00:00,1.838868282151316,38.38,0.0,26.619999999999997,36.91,1015.5,0.94,5.03
2015-03-26 08:00:00,1.8916229654035088,39.88,0.0,25.119999999999997,38.01,1015.38,0.93,4.63
2015-03-26 09:00:00,1.9403641276951769,41.51,0.0,23.490000000000002,38.95,1014.88,0.91,4.61
2015-03-26 10:00:00,1.8868832919276304,43.72,0.0,21.28,40.16,1013.89,0.87,5.96
2015-03-26 11:00:00,1.7801867933662274,45.08,0.0,19.92,40.49,1012.05,0.84,6.14
2015-03-26 12:00:00,1.6289231627631582,45.28,0.0,19.72,40.61,1010.42,0.84,5.71
2015-03-26 13:00:00,1.7442701242675445,44.69,0.0,20.310000000000002,41.83,1009.1,0.9,4.44
2015-03-26 14:00:00,1.7153274439605264,44.54,0.0,20.46,42.6,1008.27,0.93,3.58
2015-03-26 15:00:00,1.723499680796052,44.45,0.0,20.549999999999997,43.15,1006.96,0.95,1.44
2015-03-26 16:00:00,1.7092586744868419,44.9,0.0,20.1,43.63,1005.97,0.95,2.75
2015-03-26 17:00:00,1.6911550682149126,44.19,0.0,20.810000000000002,42.85,1005.38,0.95,0.86
2015-03-26 18:00:00,1.7255095857785088,43.06,0.0,21.939999999999998,41.92,1005.05,0.96,3.93
2015-03-26 19:00:00,1.800288452745613,42.46,0.0,22.54,41.29,1005.87,0.96,4.87
2015-03-26 20:00:00,1.9013859551688608,41.78,0.0,23.22,40.61,1006.46,0.96,4.54
2015-03-26 21:00:00,1.920522626695176,40.72,0.0,24.28,39.24,1006.56,0.94,5.62
2015-03-26 22:00:00,1.7622343932543856,39.92,0.0,25.08,38.36,1006.38,0.94,4.86
2015-03-26 23:00:00,1.7274037694868418,39.64,0.0,25.36,37.61,1005.77,0.92,5.82
2015-03-27 00:00:00,1.5169644809780711,39.3,0.0,25.700000000000003,37.21,1005.81,0.92,5.11
2015-03-27 01:00:00,1.3757270467741234,38.52,0.0,26.479999999999997,36.74,1005.7,0.93,4.77
2015-03-27 02:00:00,1.3536939229912277,38.25,0.0,26.75,36.27,1006.27,0.92,4.19
2015-03-27 03:00:00,1.3995286988311408,37.66,0.0,27.340000000000003,35.57,1006.53,0.92,4.92
2015-03-27 04:00:00,1.374700689557018,37.08,0.0,27.92,35.25,1006.6,0.93,4.09
2015-03-27 05:00:00,1.4563338840043865,36.84,0.0,28.159999999999997,34.64,1007.56,0.92,4.69
2015-03-27 06:00:00,1.4401074926973678,36.33,0.0,28.67,34.14,1008.32,0.92,4.74
2015-03-27 07:00:00,1.7545479288640355,36.18,0.0,28.82,34.3,1008.24,0.93,2.86
2015-03-27 08:00:00,1.8746140984232456,36.49,0.0,28.509999999999998,34.42,1007.95,0.92,3.25
2015-03-27 09:00:00,1.901295816267544,37.72,0.0,27.28,34.52,1008.32,0.88,3.21
2015-03-27 10:00:00,1.7228151851951756,38.94,0.0,26.060000000000002,34.86,1008.06,0.85,3.86
2015-03-27 11:00:00,1.9005200901578936,39.5,0.0,25.5,34.4,1007.95,0.82,4.63
2015-03-27 12:00:00,1.7124653070460534,40.92,0.0,24.08,34.58,1007.11,0.78,5.71
2015-03-27 13:00:00,1.6177298952346484,41.79,0.0,23.21,33.84,1006.91,0.73,3.43
2015-03-27 14:00:00,1.6390791349868423,41.93,0.0,23.07,33.46,1006.9,0.72,6.54
2015-03-27 15:00:00,1.5791668981337716,41.88,0.0,23.119999999999997,32.58,1006.8,0.69,5.59
2015-03-27 16:00:00,1.6049150024276315,41.85,0.0,23.15,32.47,1006.99,0.69,4.67
2015-03-27 17:00:00,1.771726783635964,41.62,0.0,23.380000000000003,31.94,1007.32,0.68,4.49
2015-03-27 18:00:00,1.8809100121864035,41.0,0.0,24.0,31.37,1007.91,0.68,5.75
2015-03-27 19:00:00,1.8620440838267545,38.09,0.0,26.909999999999997,30.58,1008.39,0.74,4.29
2015-03-27 20:00:00,1.8964433942412275,36.74,0.0,28.259999999999998,30.19,1008.86,0.77,2.66
2015-03-27 21:00:00,1.7954527119758774,35.3,0.0,29.700000000000003,29.68,1009.25,0.8,6.27
2015-03-27 22:00:00,1.7238255287609647,34.91,0.0,30.090000000000003,29.18,1009.31,0.79,5.78
2015-03-27 23:00:00,1.845673633024122,34.9,0.0,30.1,29.13,1009.65,0.79,5.48
2015-03-28 00:00:00,1.7285013669671054,34.97,0.0,30.03,28.58,1009.57,0.77,5.13
2015-03-28 01:00:00,1.5326360160657897,35.11,0.0,29.89,28.56,1009.4,0.77,6.55
2015-03-28 02:00:00,1.543452326964912,34.77,0.0,30.229999999999997,28.4,1008.82,0.77,7.03
2015-03-28 03:00:00,1.5627722490241234,34.58,0.0,30.42,27.6,1008.41,0.75,6.37
2015-03-28 04:00:00,1.607005372824562,34.28,0.0,30.72,27.32,1008.42,0.75,7.52
2015-03-28 05:00:00,1.633558645234649,33.64,0.0,31.36,26.58,1008.4,0.75,9.22
2015-03-28 06:00:00,1.59542359160307,33.24,0.0,31.759999999999998,25.96,1008.63,0.74,8.92
2015-03-28 07:00:00,1.7129237841030711,31.91,0.0,33.09,26.11,1009.37,0.79,8.45
2015-03-28 08:00:00,1.9724357992083328,30.87,0.0,34.129999999999995,26.86,1009.74,0.85,9.76
2015-03-28 09:00:00,2.111228974168859,30.64,0.0,34.36,26.72,1010.4,0.85,10.61
2015-03-28 10:00:00,2.20490427630921,30.86,0.0,34.14,26.74,1010.75,0.84,11.7
2015-03-28 11:00:00,2.1629858162960525,31.31,0.0,33.69,26.38,1010.42,0.82,10.77
2015-03-28 12:00:00,2.0774639059451747,31.34,0.0,33.66,26.15,1010.27,0.81,10.94
2015-03-28 13:00:00,2.016993109173246,31.37,0.0,33.629999999999995,26.45,1010.34,0.82,11.38
2015-03-28 14:00:00,1.9585581603596485,31.72,0.0,33.28,26.47,1010.32,0.81,10.82
2015-03-28 15:00:00,1.9321764205855263,32.21,0.0,32.79,25.91,1010.72,0.77,10.3
2015-03-28 16:00:00,1.98786531918421,32.26,0.0,32.74,25.46,1011.35,0.76,8.61
2015-03-28 17:00:00,1.9337796978771933,32.08,0.0,32.92,24.15,1012.53,0.72,8.64
2015-03-28 18:00:00,2.0227332261425435,30.65,0.0,34.35,22.93,1013.91,0.73,10.08
2015-03-28 19:00:00,2.059444295798245,29.74,0.0,35.260000000000005,21.63,1015.39,0.71,9.33
2015-03-28 20:00:00,2.1262594249320186,28.9,0.0,36.1,19.71,1016.89,0.68,9.03
2015-03-28 21:00:00,2.178181781197367,28.26,0.0,36.739999999999995,16.87,1017.96,0.62,11.73
2015-03-28 22:00:00,2.1215598050723687,27.44,0.0,37.56,14.55,1018.89,0.58,11.12
2015-03-28 23:00:00,2.0858966374188603,26.09,0.0,38.91,11.57,1019.51,0.54,11.94
2015-03-29 00:00:00,1.9369620297346488,25.09,0.0,39.91,9.08,1019.94,0.5,9.95
2015-03-29 01:00:00,2.030231574085525,23.81,0.0,41.19,7.02,1020.18,0.48,7.82
2015-03-29 02:00:00,1.940305246100877,22.56,0.0,42.44,6.75,1020.47,0.5,6.32
2015-03-29 03:00:00,1.8869537133969296,21.55,0.0,43.45,6.25,1020.78,0.51,5.23
2015-03-29 04:00:00,1.9154582358684205,20.14,0.0,44.86,6.52,1021.42,0.55,5.64
2015-03-29 05:00:00,1.994290787072368,18.97,0.0,46.03,6.84,1022.33,0.58,5.97
2015-03-29 06:00:00,2.0195415253574565,17.44,0.0,47.56,6.38,1023.36,0.61,5.38
2015-03-29 07:00:00,2.1444209454429832,21.25,0.0,43.75,7.53,1024.22,0.55,6.51
2015-03-29 08:00:00,2.346124707607455,25.6,0.0,39.4,5.34,1024.75,0.41,6.99
2015-03-29 09:00:00,2.3188511232960516,29.0,0.0,36.0,4.73,1024.97,0.35,7.85
2015-03-29 10:00:00,2.3536437524298246,31.35,0.0,33.65,3.4,1024.78,0.3,7.83
2015-03-29 11:00:00,2.3784154264013173,34.09,0.0,30.909999999999997,3.63,1024.29,0.27,7.85
2015-03-29 12:00:00,2.404583272432017,36.16,0.0,28.840000000000003,3.24,1023.66,0.24,6.77
2015-03-29 13:00:00,2.114389722223684,38.25,0.0,26.75,4.05,1023.02,0.23,4.96
2015-03-29 14:00:00,1.8761103508837724,39.72,0.0,25.28,3.33,1022.15,0.21,6.42
2015-03-29 15:00:00,1.6784236306074565,40.81,0.0,24.189999999999998,2.78,1021.21,0.2,6.88
2015-03-29 16:00:00,1.80597651316886,41.25,0.0,23.75,4.21,1020.81,0.21,6.37
2015-03-29 17:00:00,1.7339723659978064,41.03,0.0,23.97,3.82,1020.9,0.21,6.09
2015-03-29 18:00:00,1.888714266557017,38.67,0.0,26.33,4.93,1021.08,0.24,5.61
2015-03-29 19:00:00,1.9928706456864032,33.7,0.0,31.299999999999997,8.84,1021.06,0.35,4.54
2015-03-29 20:00:00,2.108712102820176,30.07,0.0,34.93,12.05,1021.01,0.46,2.19
2015-03-29 21:00:00,2.039837480506578,27.49,0.0,37.510000000000005,13.62,1020.17,0.55,2.9
2015-03-29 22:00:00,2.0789383966973687,26.06,0.0,38.94,14.01,1020.06,0.6,3.4
2015-03-29 23:00:00,1.9867920711776312,25.74,0.0,39.260000000000005,13.82,1019.42,0.6,5.0
2015-03-30 00:00:00,1.8952417397741224,26.07,0.0,38.93,14.52,1018.67,0.61,5.49
2015-03-30 01:00:00,1.961622643782895,26.37,0.0,38.629999999999995,15.32,1017.95,0.62,5.24
2015-03-30 02:00:00,1.7113921588508767,27.58,0.0,37.42,16.28,1016.71,0.62,6.96
2015-03-30 03:00:00,1.7799234308004388,29.48,0.0,35.519999999999996,17.63,1015.59,0.61,8.11
2015-03-30 04:00:00,1.7506248903574573,30.98,0.0,34.019999999999996,18.09,1014.85,0.58,7.25
2015-03-30 05:00:00,1.7939767933728068,31.68,0.0,33.32,20.07,1014.11,0.62,8.52
2015-03-30 06:00:00,1.8330327485263151,32.75,0.0,32.25,19.78,1013.41,0.58,9.52
2015-03-30 07:00:00,1.985631145214912,32.61,0.0,32.39,23.16,1012.63,0.68,11.74
2015-03-30 08:00:00,2.234314532153509,32.75,0.0,32.25,24.82,1011.64,0.72,10.88
2015-03-30 09:00:00,2.3390176949385966,33.7,0.0,31.299999999999997,26.67,1011.21,0.75,10.41
2015-03-30 10:00:00,2.3240891739824563,34.94,0.0,30.060000000000002,27.65,1010.43,0.74,10.86
2015-03-30 11:00:00,2.16850278752193,36.29,0.0,28.71,28.92,1009.32,0.74,11.93
2015-03-30 12:00:00,2.1081176388640346,37.74,0.0,27.259999999999998,29.15,1008.7,0.71,11.01
2015-03-30 13:00:00,1.892498255366229,40.24,0.0,24.759999999999998,29.45,1007.94,0.65,11.25
2015-03-30 14:00:00,1.8182446613157888,41.56,0.0,23.439999999999998,29.44,1007.55,0.62,9.4
2015-03-30 15:00:00,1.7372377875087728,42.03,0.0,22.97,28.82,1007.57,0.59,8.75
2015-03-30 16:00:00,1.839928114039474,42.94,0.0,22.060000000000002,28.04,1007.47,0.55,10.52
2015-03-30 17:00:00,1.8159433357499999,43.38,0.0,21.619999999999997,27.1,1007.56,0.52,9.91
2015-03-30 18:00:00,1.8640624293508772,42.14,0.0,22.86,26.19,1007.96,0.53,8.84
2015-03-30 19:00:00,2.10978683481579,40.19,0.0,24.810000000000002,25.95,1008.4,0.56,7.11
2015-03-30 20:00:00,1.971694027763158,38.29,0.0,26.71,25.66,1009.02,0.6,6.41
2015-03-30 21:00:00,2.0258579727412283,37.06,0.0,27.939999999999998,25.96,1009.16,0.64,7.17
2015-03-30 22:00:00,1.960416466857455,36.98,0.0,28.020000000000003,26.2,1009.56,0.65,9.09
2015-03-30 23:00:00,1.8792605311995616,35.84,0.0,29.159999999999997,27.04,1008.98,0.7,5.09
2015-03-31 00:00:00,1.6497084697894742,35.75,0.0,29.25,27.06,1008.61,0.7,7.26
2015-03-31 01:00:00,1.630189015589912,35.56,0.0,29.439999999999998,26.88,1008.43,0.7,7.41
2015-03-31 02:00:00,1.5254010721118418,35.03,0.0,29.97,26.82,1008.06,0.72,7.78
2015-03-31 03:00:00,1.5417188133552633,35.44,0.0,29.560000000000002,25.68,1008.0,0.67,8.86
2015-03-31 04:00:00,1.6443040448135968,35.22,0.0,29.78,25.41,1008.29,0.67,8.92
2015-03-31 05:00:00,1.7061260014473685,34.15,0.0,30.85,25.07,1008.64,0.69,7.43
2015-03-31 06:00:00,1.783048408861842,33.9,0.0,31.1,24.56,1009.32,0.68,7.17
2015-03-31 07:00:00,2.1440855019473695,36.63,0.0,28.369999999999997,25.35,1009.64,0.63,8.37
2015-03-31 08:00:00,2.15996293860307,38.39,0.0,26.61,24.95,1009.86,0.58,9.52
2015-03-31 09:00:00,2.0255706456864035,39.91,0.0,25.090000000000003,23.41,1009.87,0.51,11.46
2015-03-31 10:00:00,1.8212214327587721,41.2,0.0,23.799999999999997,22.53,1009.63,0.47,11.38
2015-03-31 11:00:00,1.9111476218289476,42.6,0.0,22.4,21.79,1008.97,0.43,9.41
2015-03-31 12:00:00,1.7331440302171055,44.29,0.0,20.71,20.96,1008.21,0.39,9.25
2015-03-31 13:00:00,1.5765721345307016,45.28,0.0,19.72,19.91,1007.5,0.36,10.5
2015-03-31 14:00:00,1.5310583040767547,46.2,0.0,18.799999999999997,19.61,1007.04,0.34,8.46
2015-03-31 15:00:00,1.4695700730789474,45.6,0.0,19.4,19.31,1007.32,0.35,9.8
2015-03-31 16:00:00,1.5028854702763157,45.16,0.0,19.840000000000003,19.06,1007.49,0.35,10.19
2015-03-31 17:00:00,1.707989819692982,44.14,0.0,20.86,20.01,1007.71,0.38,7.68
2015-03-31 18:00:00,1.8333444054429824,41.74,0.0,23.259999999999998,21.84,1008.1,0.45,5.82
2015-03-31 19:00:00,1.8968275998991224,38.77,0.0,26.229999999999997,23.82,1008.62,0.55,5.06
2015-03-31 20:00:00,1.9345783796535083,36.08,0.0,28.92,24.56,1009.25,0.63,2.76
2015-03-31 21:00:00,1.9462594054429831,33.4,0.0,31.6,24.77,1009.35,0.7,1.72
2015-03-31 22:00:00,1.9960922685087723,31.8,0.0,33.2,24.08,1009.65,0.73,1.7
2015-03-31 23:00:00,1.8310363182127196,30.49,0.0,34.510000000000005,22.95,1010.37,0.73,3.27
2015-04-01 00:00:00,1.831907853311404,29.16,0.0,35.84,21.28,1010.66,0.72,3.99
2015-04-01 01:00:00,1.6898203143004384,29.72,0.0,35.28,19.44,1011.01,0.65,6.39
2015-04-01 02:00:00,1.6528043567280706,29.44,0.0,35.56,14.64,1011.56,0.53,6.23
2015-04-01 03:00:00,1.6540681871469292,28.44,0.0,36.56,11.18,1012.37,0.48,7.89
2015-04-01 04:00:00,1.7083537597521927,27.52,0.0,37.480000000000004,9.54,1013.18,0.46,5.48
2015-04-01 05:00:00,1.7493646466732462,26.05,0.0,38.95,9.56,1014.19,0.49,3.88
2015-04-01 06:00:00,1.9723678070109643,25.24,0.0,39.760000000000005,10.19,1015.4,0.52,5.49
2015-04-01 07:00:00,2.169176722708334,30.06,0.0,34.94,9.24,1016.39,0.41,6.95
2015-04-01 08:00:00,2.2688071930000016,33.48,0.0,31.520000000000003,7.31,1016.78,0.33,9.85
2015-04-01 09:00:00,2.1357247319364028,35.22,0.0,29.78,5.71,1017.4,0.28,11.54
2015-04-01 10:00:00,2.039131832357456,37.67,0.0,27.33,5.78,1017.49,0.26,8.65
2015-04-01 11:00:00,2.006724237296053,39.25,0.0,25.75,5.78,1017.47,0.24,8.56
2015-04-01 12:00:00,1.9041025487390344,41.23,0.0,23.770000000000003,6.64,1017.6,0.23,13.41
2015-04-01 13:00:00,1.6511675146162277,42.78,0.0,22.22,6.26,1017.74,0.22,13.47
2015-04-01 14:00:00,1.5347526340131576,43.64,0.0,21.36,5.58,1017.94,0.2,13.26
2015-04-01 15:00:00,1.5020160209320177,44.29,0.0,20.71,5.19,1018.21,0.19,12.5
2015-04-01 16:00:00,1.4640611427609656,44.35,0.0,20.65,4.01,1018.53,0.18,11.81
2015-04-01 17:00:00,1.6648696223157893,44.0,0.0,21.0,4.43,1019.36,0.19,10.45
2015-04-01 18:00:00,1.798836386445175,41.6,0.0,23.4,5.44,1020.64,0.22,8.9
2015-04-01 19:00:00,1.822190151070176,37.23,0.0,27.770000000000003,8.05,1021.24,0.29,6.2
2015-04-01 20:00:00,1.9837506871271933,34.52,0.0,30.479999999999997,10.47,1022.39,0.36,5.59
2015-04-01 21:00:00,1.9473563182083338,31.93,0.0,33.07,11.59,1022.91,0.42,4.01
2015-04-01 22:00:00,2.00675713452193,29.87,0.0,35.129999999999995,12.0,1023.01,0.47,4.19
2015-04-01 23:00:00,2.0331078533179827,27.47,0.0,37.53,13.75,1023.1,0.56,4.1
2015-04-02 00:00:00,1.8729076827456133,26.07,0.0,38.93,13.94,1023.5,0.6,3.5
2015-04-02 01:00:00,1.7218124610087713,24.69,0.0,40.31,14.18,1023.7,0.64,2.58
2015-04-02 02:00:00,1.7759884186359651,24.13,0.0,40.870000000000005,14.68,1023.76,0.67,1.47
2015-04-02 03:00:00,1.7028791642258765,23.7,0.0,41.3,15.02,1023.86,0.69,4.0
2015-04-02 04:00:00,1.8010393762083339,22.96,0.0,42.04,15.17,1024.19,0.72,2.11
2015-04-02 05:00:00,1.8934026047828951,22.33,0.0,42.67,15.15,1024.35,0.73,1.54
2015-04-02 06:00:00,2.0556310331491225,23.6,0.0,41.4,16.22,1024.79,0.73,2.18
2015-04-02 07:00:00,2.246063299223684,27.82,0.0,37.18,16.78,1025.08,0.63,2.72
2015-04-02 08:00:00,2.4163557700065788,32.52,0.0,32.48,16.1,1024.72,0.5,3.92
2015-04-02 09:00:00,2.253315601866229,37.38,0.0,27.619999999999997,14.93,1024.27,0.39,4.96
2015-04-02 10:00:00,2.0043025853092105,42.55,0.0,22.450000000000003,16.67,1023.35,0.35,7.7
2015-04-02 11:00:00,1.8701095979539477,48.05,0.0,16.950000000000003,20.16,1021.79,0.33,8.81
2015-04-02 12:00:00,1.6931241057675432,53.08,0.0,11.920000000000002,23.73,1020.13,0.32,10.1
2015-04-02 13:00:00,1.742576983425438,56.55,0.0,8.450000000000003,25.32,1018.37,0.3,13.05
2015-04-02 14:00:00,1.53485928119079,58.7,0.0,6.299999999999997,26.47,1016.93,0.29,14.27
2015-04-02 15:00:00,1.2592850803947366,59.94,0.0,5.060000000000002,27.41,1016.21,0.29,16.68
2015-04-02 16:00:00,1.2427387743903506,59.4,0.0,5.600000000000001,28.65,1015.48,0.31,16.13
2015-04-02 17:00:00,1.261297249041667,57.38,0.0,7.619999999999997,28.94,1014.97,0.34,13.85
2015-04-02 18:00:00,1.3334968518486845,54.51,0.0,10.490000000000002,28.77,1014.55,0.37,12.94
2015-04-02 19:00:00,1.49664915935307,52.86,0.0,12.14,28.46,1014.22,0.39,13.8
2015-04-02 20:00:00,1.3895115399649125,51.98,0.0,13.020000000000003,28.26,1013.72,0.4,10.86
2015-04-02 21:00:00,1.4238384795065788,51.01,0.0,13.990000000000002,29.45,1013.17,0.43,11.83
2015-04-02 22:00:00,1.4497009454166667,50.13,0.0,14.869999999999997,32.48,1013.19,0.51,9.61
2015-04-02 23:00:00,1.4125022100350877,49.08,0.0,15.920000000000002,34.62,1012.28,0.57,7.5
